school_id,term_code,term_name,subject,course_number,crn,section_number,title,credits,credits_min,credits_max,credits_raw,instructional_method,campus,capacity,enrolled,waitlist_capacity,waitlist_count,cross_list_group,cross_list_capacity,cross_list_enrolled,meetings,instructors,extraction_failures,source_url,retrieved_at,last_confirmed_at
ucr,202110,Winter 2021 (View Only),LNST,142S,50217,022,LATIN AMERICA:  THE QUEST FOR DEVELOPMENT AND DEMOCRACY,,0.0,5.0,0 OR 5,Online,Riverside,12,12,0,0,DV,27,25,T 1800-1850 Online ONLINE Discussion,,,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202110&startDatepicker=&endDatepicker=&uniqueSessionId=dgff4089dc953e&pageOffset=6000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:14:44.2741640+00:00,2026-09-12T17:41:40.7935490+00:00
ucr,202110,Winter 2021 (View Only),MCBL,299,37040,M33,RESEARCH FOR THESIS OR DISSERTATION,,1.0,12.0,1 TO 12,In-Person,Riverside,30,0,0,0,,,,none - Research,"Messaoudi Powers, Ilhem (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202110&startDatepicker=&endDatepicker=&uniqueSessionId=dgff4089dc953e&pageOffset=7500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:14:56.8081100+00:00,2026-09-12T17:41:40.7935490+00:00
ucr,202110,Winter 2021 (View Only),NASC,092,49100,012,DISCOVERING FACULTY SEMINAR,1.0,1.0,1.0,1,Online,Riverside,14,14,0,0,,,,W 1100-1150 Online ONLINE Seminar,"Lapan, Sara (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202110&startDatepicker=&endDatepicker=&uniqueSessionId=dgff4089dc953e&pageOffset=7500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:14:56.8081100+00:00,2026-09-12T17:41:40.7935490+00:00
ucr,202110,Winter 2021 (View Only),STAT,048,39928,045,STATISTICS FOR BUSINESS,,0.0,5.0,0 OR 5,Online,Riverside,33,32,0,0,,,,R 0900-0950 Online ONLINE Discussion,"Flores, Analisa ; Kang, Suyeon (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202110&startDatepicker=&endDatepicker=&uniqueSessionId=dgff4089dc953e&pageOffset=9500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:15:13.7448080+00:00,2026-09-12T17:41:40.7935490+00:00
ucr,202120,Spring 2021 (View Only),BIEN,165,62109,021,BIOMOLECULAR ENGINEERING,,0.0,4.0,0 OR 4,Online,Riverside,45,38,0,0,,,,T 1400-1450 Online ONLINE Discussion,"Clark, John (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:28.2959320+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),BIOL,178,67488,003,HORMONES AND BEHAVIOR,,0.0,4.0,0 OR 4,Online,Riverside,25,23,99,0,,,,F 0900-0950 Online ONLINE Discussion,"Acosta, Melina (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=1000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:33.1194780+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),CMDB,250,52524,M18,"SPECIAL TOPICS IN CELL, MOLECULAR, AND DEVELOPMENTAL BIOLOGY",,1.0,2.0,1 TO 2,Online,Riverside,30,0,0,0,,,,none - Online ONLINE Seminar,"Ma, Wenbo (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=2000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:41.2089040+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),CMDB,297,52655,66R,DIRECTED RESEARCH,,1.0,6.0,1 TO 6,In-Person,Riverside,30,0,99,0,,,,none - Research,"Raikhel, Alexander (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=2000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:41.2089040+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),CS,010A,67996,001,"INTRODUCTION TO COMPUTER SCIENCE FOR SCIENCE, MATHEMATICS, AND ENGINEERING 1",,0.0,4.0,0 OR 4,Online,Riverside,105,100,0,0,,,,TR 1100-1220 Online ONLINE Lecture,"Downey, Kelly (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=2500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:45.6851330+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),ECON,289B,61557,001,COLLOQUIUM IN ECONOMICS,2.0,2.0,2.0,2,Online,Riverside,30,11,0,0,,,,M 1600-1720 Online ONLINE Seminar,"Hirshleifer, Sarojini (primary) ; Eren, Ozkan",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=3500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:53.3312090+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),ECON,289B,61559,002,COLLOQUIUM IN ECONOMICS,2.0,2.0,2.0,2,Online,Riverside,30,12,0,0,,,,W 1600-1720 Online ONLINE Seminar,"Lee, Dong (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=3500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:53.3312090+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),EE,297,54147,52T,DIRECTED RESEARCH,,1.0,6.0,1 TO 6,In-Person,Riverside,15,3,0,0,,,,none - Research,"Tan, Sheldon (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=4000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:57.5171520+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),ENTX,299,55108,L17,RESEARCH FOR THESIS OR DISSERTATION,,1.0,12.0,1 TO 12,In-Person,Riverside,30,1,0,0,,,,none - Research,"Liu, Haizhou (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=4500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:13:01.5155140+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),GEO,195A,67341,48F,SENIOR THESIS,,3.0,5.0,3 TO 5,In-Person,Riverside,15,0,99,0,,,,none - Thesis,"Funning, Gareth (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=5500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:13:10.1264830+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),PHYS,002A,57898,025,GENERAL PHYSICS,,0.0,4.0,0 OR 4,Online,Riverside,36,34,0,0,,,,F 0800-0850 Online ONLINE Discussion,"Clare, Robert ; Scott, Bryan (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=7500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:13:27.7123490+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),PHYS,02LA,57955,027,GENERAL PHYSICS LABORATORY,1.0,1.0,1.0,1,Online,Riverside,26,24,99,0,,,,R 1200-1450 Online ONLINE Laboratory,"Shi, Ao ; Anderson, Michael (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=7500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:13:27.7123490+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),PHYS,299,58404,97C,RESEARCH FOR THESIS OR DISSERTATION,,1.0,12.0,1 TO 12,In-Person,Riverside,30,1,999,0,,,,none - Thesis,"Canalizo, Gabriela (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=8000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:13:31.4960690+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),SOC,127,68684,024,SOCIOLOGICAL DETERMINANTS OF HEALTH,,0.0,4.0,0 OR 4,Online,Riverside,25,20,0,0,5Z,25,25,W 1100-1150 Online ONLINE Discussion,"Guerra, chris (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=9000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:13:38.9146250+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202120,Spring 2021 (View Only),SOC,130,69048,027,RACE AND ETHNIC RELATIONS,,0.0,4.0,0 OR 4,Online,Riverside,25,22,5,0,,,,M 1700-1750 Discussion,"Torres Morales, Genesis (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202120&startDatepicker=&endDatepicker=&uniqueSessionId=dg6cb6750657db&pageOffset=9000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:13:38.9146250+00:00,2026-09-12T17:40:13.8235950+00:00
ucr,202130,Summer 2021 (View Only),CHEM,08LC,72961,C06,ORGANIC CHEMISTRY LABORATORY,1.0,1.0,1.0,1,Online,Riverside,15,19,99,0,,,,MTR 1600-1950 Online ONLINE Laboratory,"Hayashi, Rena (primary) ; Pena, Pedro",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202130&startDatepicker=&endDatepicker=&uniqueSessionId=dgeb031e7de241&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:07.1535960+00:00,2026-09-12T17:38:48.5921730+00:00
ucr,202130,Summer 2021 (View Only),CHEM,08LC,72987,A07,ORGANIC CHEMISTRY LABORATORY,1.0,1.0,1.0,1,Online,Riverside,15,20,99,0,,,,WF 1230-1620 Online ONLINE Laboratory,"Hayashi, Rena (primary) ; Coley, William",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202130&startDatepicker=&endDatepicker=&uniqueSessionId=dgeb031e7de241&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:07.1535960+00:00,2026-09-12T17:38:48.5921730+00:00
ucr,202130,Summer 2021 (View Only),ENGL,004D,74332,E38,ENGLISH WRITING,1.0,1.0,1.0,1,Online,Riverside,5,4,0,0,,,,R 1130-1250 Online ONLINE Discussion,"Duncan, Zora (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202130&startDatepicker=&endDatepicker=&uniqueSessionId=dgeb031e7de241&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:11.4518000+00:00,2026-09-12T17:38:48.5921730+00:00
ucr,202130,Summer 2021 (View Only),ENGL,004D,74334,E40,ENGLISH WRITING,1.0,1.0,1.0,1,Online,Riverside,5,5,0,0,,,,R 1130-1250 Online ONLINE Discussion,"Moore, Jasmine (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202130&startDatepicker=&endDatepicker=&uniqueSessionId=dgeb031e7de241&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:12:11.4518000+00:00,2026-09-12T17:38:48.5921730+00:00
ucr,202140,Fall 2021 (View Only),BPSC,297,11439,S27,DIRECTED RESEARCH,,1.0,6.0,1 TO 6,In-Person,Riverside,30,1,0,0,,,,none - Research,"Santiago, Louis (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=1500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:10:43.4766060+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),CBNS,197,11775,86L,RESEARCH FOR UNDERGRADUATES,,1.0,4.0,1 TO 4,In-Person,Riverside,30,0,0,0,,,,none - Research,"Le Roch, Karine (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=2000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:10:47.4645100+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),CHEM,001,25954,001,PREPARATION FOR GENERAL CHEMISTRY,2.0,2.0,2.0,2,Online,UC Online Education,590,537,0,0,XI,750,541,none - Online ONLINE Lecture,"Alam, Mohammed ; Ajayan, Pooja ; Eichler, Jack (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg42b56dd8749e&pageOffset=2000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T17:37:26.7564580+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),CHFY,007,32629,049,CHASS F1RST LEARNING COMMUNITY WORKSHOP,1.0,1.0,1.0,1,Online,Riverside,50,44,0,0,,,,R 1200-1250 Online ONLINE Workshop,"Rogers, Christina (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=1500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:10:43.4766060+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),ENGL,001B,31919,016,INTERMEDIATE COMPOSITION,4.0,4.0,4.0,4,Online,Riverside,23,23,2,0,,,,MW 1530-1650 Online ONLINE Lecture,"Knight, Corinne (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=4000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:05.4290010+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),ENGL,004,31855,059,ENGLISH WRITING,4.0,4.0,4.0,4,In-Person,Riverside,21,21,0,0,,,,TR 0800-0920 CHASS Interdisciplinary-South 2130 Lecture,"Hepler, Daniel (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=4000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:05.4290010+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),ENGL,299,33048,S79,RESEARCH FOR THESIS OR DISSERTATION,,1.0,12.0,1 TO 12,In-Person,Riverside,10,2,0,0,,,,none - Thesis,"See, Maria (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=4500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:09.4855590+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),ENTX,290,14981,56M,DIRECTED STUDIES,,1.0,6.0,1 TO 6,In-Person,Riverside,30,0,0,0,,,,none - Research,"Mulchandani, Ashok (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=5000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:13.6594130+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),ENTX,297,31653,35Z,DIRECTED RESEARCH,,1.0,6.0,1 TO 6,In-Person,Riverside,30,1,99,0,,,,none - Research,"Zhao, Linlin (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=5000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:13.6594130+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),GEN,297,15409,94R,DIRECTED RESEARCH,,1.0,6.0,1 TO 6,In-Person,Riverside,30,0,0,0,,,,none - Research,"Riccomagno, Martin (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=5500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:17.4617780+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),GEO,009,15505,029,OCEANOGRAPHY,,0.0,4.0,0 OR 4,In-Person,Riverside,33,31,99,0,,,,F 1300-1350 Winston Chung Hall 143 Discussion,"Zill, Michelle (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=5500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:17.4617780+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),LNST,105,32377,021,SCREENING MESTIZO MEXICO,,0.0,4.0,0 OR 4,In-Person,Riverside,40,5,5,0,LJ,40,40,none - Screening,"Aguirre Darancou, Ivan (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=6500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:25.7964080+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),MATH,290,16681,23W,DIRECTED STUDIES,,1.0,6.0,1 TO 6,In-Person,Riverside,30,0,0,0,,,,none - Tutorial,,,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=7000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:29.8446970+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),MCBL,197,16763,22H,RESEARCH FOR UNDERGRADUATES,,1.0,4.0,1 TO 4,In-Person,Riverside,30,0,0,0,,,,none - Research,"Hyman, Bradley (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=7500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:33.7067410+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),MCS,143K,32410,011,QUEERS THAT KILL,,0.0,4.0,0 OR 4,In-Person,Riverside,10,10,0,0,0H,30,29,none - Screening,"Harris, Keith (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=7500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:33.7067410+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),NRSC,290,17522,77R,DIRECTED STUDIES,,1.0,6.0,1 TO 6,In-Person,Riverside,30,0,0,0,,,,none - Individualized Study,"Ray, Anandasankar (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=8000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:38.2362670+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),PHYS,040A,26131,036,GENERAL PHYSICS,,0.0,5.0,0 OR 5,In-Person,Riverside,34,33,0,0,,,,F 1100-1150 Spieth Hall 1222 Discussion,"Reddy, Naveen ; Manouchehri, Amirhossein (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=8500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:42.6016410+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),POSC,297,18669,44B,DIRECTED RESEARCH,,1.0,6.0,1 TO 6,In-Person,Riverside,30,0,0,0,,,,none - Research,"Bowler, Shaun (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=9000&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:47.2456680+00:00,2026-09-12T17:38:30.8419890+00:00
ucr,202140,Fall 2021 (View Only),PSYC,291,31425,99L,INDIVIDUAL STUDY IN COORDINATED AREAS,,1.0,6.0,1 TO 6,In-Person,Riverside,10,1,0,0,,,,none - Research,"Loyd, Aerika (primary)",,https://registrationssb.ucr.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202140&startDatepicker=&endDatepicker=&uniqueSessionId=dg1925799e1fd6&pageOffset=9500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:11:51.3902390+00:00,2026-09-12T17:38:30.8419890+00:00
